X,Y
-20.517815,-89.01235
-20.528294,-89.00112
-20.538399,-88.9899
-20.549252,-88.97867
-20.55973,-88.96782
-20.57021,-88.95696
-20.580315,-88.946106
-20.590046,-88.93526
-20.600151,-88.9244
-20.609507,-88.91354
-20.618862,-88.90232
-20.627844,-88.8911
-20.637201,-88.87987
-20.647305,-88.86826
-20.657036,-88.85704
-20.667141,-88.84543
-20.677994,-88.834206
-20.689222,-88.8226
-20.700449,-88.811005
-20.711678,-88.7994
-20.722904,-88.787796
-20.733757,-88.7762
-20.744236,-88.76422
-20.75322,-88.752625
-20.761078,-88.741394
-20.768188,-88.73054
-20.7753,-88.72156
-20.782036,-88.7137
-20.78952,-88.70734
-20.799252,-88.70284
-21.04551,-88.70958
-21.042515,-88.715195
-21.036528,-88.72305
-21.02792,-88.73166
-21.018562,-88.74177
-21.008833,-88.752625
-20.999102,-88.76422
-20.989746,-88.77582
-20.980015,-88.787796
-20.970284,-88.7994
-20.96018,-88.811005
-20.950075,-88.8226
-20.938847,-88.834206
-20.92762,-88.84543
-20.916393,-88.85666
-20.905539,-88.86789
-20.893936,-88.87912
-20.883457,-88.89034
-20.873728,-88.90157
-20.863997,-88.912796
-20.855015,-88.92403
-20.84566,-88.93526
-20.836304,-88.94649
-20.82732,-88.958084
-20.817215,-88.969315
-20.806736,-88.98054
-20.796257,-88.99177
-20.785404,-89.002625
-20.774178,-89.01347
-20.762575,-89.024704
-20.751722,-89.03555
-20.741243,-89.046036
-20.730762,-89.056885
-20.72066,-89.06774
-20.710928,-89.0786
-20.701572,-89.08945
-20.692215,-89.100296
-20.68286,-89.1119
-20.67313,-89.12312
-20.663399,-89.134735
-20.653294,-89.14633
-20.643188,-89.15793
-20.632336,-89.16954
-20.621857,-89.18114
-20.611378,-89.19274
-20.601273,-89.203964
-20.591541,-89.215195
-20.581062,-89.226425
-20.570957,-89.23765
-20.561228,-89.24888
-20.551123,-89.259735
-20.540644,-89.270584
-20.530539,-89.281815
-20.520435,-89.29266
-20.51033,-89.303894
-20.499851,-89.31474
-20.489746,-89.32597
-20.480015,-89.33682
-20.470284,-89.34805
-20.460928,-89.35928
-20.451572,-89.370514
-20.442215,-89.38174
-20.432486,-89.39334
-20.422007,-89.40457
-20.410778,-89.41654
-20.399551,-89.427765
-20.387949,-89.438995
-20.377096,-89.44948
-20.367365,-89.45883
-20.360254,-89.46669
-20.356886,-89.47305
-20.358757,-89.47792
-20.611004,-89.472305
-20.619236,-89.46669
-20.627096,-89.45883
-20.636078,-89.450226
-20.64506,-89.440125
-20.655165,-89.42927
-20.666018,-89.41804
-20.677246,-89.40643
-20.688473,-89.39484
-20.698952,-89.38286
-20.709057,-89.37126
-20.719162,-89.35966
-20.728518,-89.34843
-20.737875,-89.33682
-20.746857,-89.3256
-20.756212,-89.31438
-20.766691,-89.30315
-20.776796,-89.291916
-20.787275,-89.28032
-20.797754,-89.26909
-20.808983,-89.25823
-20.819462,-89.24701
-20.829567,-89.23578
-20.83967,-89.22455
-20.849401,-89.21332
-20.858757,-89.202095
-20.86774,-89.19087
-20.877096,-89.180016
-20.886078,-89.16879
-20.896183,-89.15793
-20.905914,-89.14708
-20.916393,-89.13585
-20.926872,-89.12425
-20.937725,-89.1134
-20.948204,-89.10217
-20.958683,-89.09094
-20.968788,-89.07971
-20.978893,-89.06849
-20.988997,-89.05726
-20.998728,-89.045654
-21.008833,-89.03443
-21.018562,-89.02321
-21.029417,-89.01198
-21.03952,-89.00112
-21.050375,-88.9899
-21.061228,-88.97904
-21.07208,-88.968185
-21.082935,-88.95734
-21.093788,-88.94649
-21.103893,-88.93526
-21.113997,-88.9244
-21.123354,-88.91318
-21.13271,-88.90195
-21.141691,-88.89072
-21.150673,-88.879486
-21.16003,-88.86826
-21.169386,-88.85704
-21.179117,-88.84543
-21.189222,-88.83383
-21.199326,-88.8226
-21.210554,-88.811005
-21.221407,-88.7994
-21.232262,-88.787796
-21.24274,-88.77582
-21.25322,-88.76385
-21.262201,-88.75224
-21.27081,-88.74101
-21.27792,-88.73091
-21.284657,-88.72156
-21.291767,-88.7137
-21.299625,-88.70771
-21.310104,-88.70284
-21.557486,-88.709206
-21.554117,-88.71482
-21.54738,-88.72268
-21.538399,-88.73166
-21.528667,-88.74177
-21.518188,-88.752625
-21.508083,-88.76422
-21.498354,-88.77582
-21.488623,-88.787796
-21.479641,-88.7994
-21.469536,-88.811005
-21.459805,-88.822235
-21.449701,-88.83383
-21.439222,-88.84506
-21.428743,-88.85591
-21.417515,-88.86714
-21.407036,-88.87837
-21.396557,-88.889595
-21.386826,-88.90082
-21.376722,-88.91205
-21.366991,-88.92365
-21.357262,-88.93526
-21.347904,-88.94685
-21.3378,-88.958084
-21.32732,-88.96968
-21.316467,-88.98129
-21.305614,-88.992516
-21.294762,-89.00337
-21.28316,-89.01422
-21.272305,-89.02507
-21.261452,-89.03555
-21.251347,-89.046036
-21.241243,-89.056885
-21.231512,-89.06737
-21.222157,-89.07784
-21.213173,-89.0887
-21.203817,-89.09993
-21.194462,-89.11115
-21.18473,-89.122375
-21.175,-89.13399
-21.16527,-89.145584
-21.155165,-89.15718
-21.144686,-89.16879
-21.13458,-89.18039
-21.124102,-89.191986
-21.113997,-89.2036
-21.103893,-89.215195
-21.093788,-89.226425
-21.083683,-89.23765
-21.073952,-89.24888
-21.063847,-89.2601
-21.053368,-89.27096
-21.042889,-89.281815
-21.03241,-89.29266
-21.02193,-89.303894
-21.011078,-89.31474
-21.000973,-89.3256
-20.990494,-89.33682
-20.980762,-89.34768
-20.97066,-89.358536
-20.960928,-89.36976
-20.951199,-89.38099
-20.941467,-89.39259
-20.930614,-89.40419
-20.920135,-89.41617
-20.908907,-89.427765
-20.89768,-89.438995
-20.887575,-89.44948
-20.87822,-89.45846
-20.871483,-89.46669
-20.868862,-89.47343
-20.871109,-89.478294
-21.122978,-89.472305
-21.131588,-89.46594
-21.13982,-89.45846
-21.148804,-89.44948
-21.15816,-89.43938
-21.167889,-89.42815
-21.178368,-89.416916
-21.189222,-89.40532
-21.199701,-89.39371
-21.21018,-89.38211
-21.21991,-89.370514
-21.229267,-89.35928
-21.238623,-89.34805
-21.247604,-89.33682
-21.256962,-89.3256
-21.266317,-89.31474
-21.276423,-89.30351
-21.286901,-89.29229
-21.297754,-89.28107
-21.308609,-89.26984
-21.319462,-89.258606
-21.330688,-89.24776
-21.340794,-89.23615
-21.350899,-89.22493
-21.36063,-89.21332
-21.369986,-89.202095
-21.379341,-89.19049
-21.388323,-89.17964
-21.39768,-89.16841
-21.40741,-89.15756
-21.417889,-89.14633
-21.427994,-89.13548
-21.438473,-89.12425
-21.448952,-89.1134
-21.459805,-89.10255
-21.470284,-89.09132
-21.480389,-89.08009
-21.490494,-89.06886
-21.500225,-89.05763
-21.51033,-89.046036
-21.519686,-89.034805
-21.529417,-89.023575
-21.539146,-89.01235
-21.549625,-89.00112
-21.560104,-88.9899
-21.570957,-88.97867
-21.581812,-88.96782
-21.59229,-88.95659
-21.603518,-88.946106
-21.613997,-88.934875
-21.624102,-88.92403
-21.633833,-88.912796
-21.643936,-88.90157
-21.653294,-88.89034
-21.662651,-88.87912
-21.672007,-88.86789
-21.681362,-88.85666
-21.691093,-88.84506
-21.701199,-88.83383
-21.711304,-88.822235
-21.721783,-88.81062
-21.732262,-88.79903
-21.743488,-88.78743
-21.753593,-88.77582
-21.763323,-88.76385
-21.77268,-88.75224
-21.780914,-88.741394
-21.788773,-88.73129
-21.796257,-88.72156
-21.803743,-88.71407
-21.811977,-88.70771
-21.822456,-88.70284
-22.06759,-88.709206
-22.064222,-88.71557
-22.05786,-88.72305
-22.049625,-88.73204
-22.03952,-88.74214
-22.02979,-88.75299
-22.02006,-88.764595
-22.010704,-88.7762
-22.001347,-88.78818
-21.991617,-88.799774
-21.981886,-88.81138
-21.971783,-88.8226
-21.961304,-88.83383
-21.950075,-88.84506
-21.939222,-88.85591
-21.927994,-88.86677
-21.917141,-88.87799
-21.906288,-88.88922
-21.896183,-88.90082
-21.886452,-88.91205
-21.877096,-88.92328
-21.86774,-88.93451
-21.85801,-88.946106
-21.848652,-88.95771
-21.838923,-88.96893
-21.828817,-88.98054
-21.818712,-88.99177
-21.807486,-89.002625
-21.79663,-89.01347
-21.785778,-89.02432
-21.774925,-89.03518
-21.764072,-89.046036
-21.753593,-89.056885
-21.743488,-89.06774
-21.733383,-89.0786
-21.723278,-89.08945
-21.713549,-89.10068
-21.703817,-89.112274
-21.693712,-89.12388
-21.683983,-89.13548
-21.673504,-89.14708
-21.663399,-89.15868
-21.653667,-89.16991
-21.643936,-89.18151
-21.63458,-89.19274
-21.624851,-89.203964
-21.615494,-89.215195
-21.606138,-89.226425
-21.596783,-89.23765
-21.587425,-89.248505
-21.576946,-89.25935
-21.566841,-89.27021
-21.555988,-89.28143
-21.545135,-89.29266
-21.533907,-89.30351
-21.52268,-89.31474
-21.512201,-89.32597
-21.501347,-89.337204
-21.490868,-89.34843
-21.481138,-89.35966
-21.471407,-89.37088
-21.462051,-89.38211
-21.45232,-89.39371
-21.441841,-89.40532
-21.431736,-89.416916
-21.420883,-89.42851
-21.410404,-89.43938
-21.399551,-89.44948
-21.390944,-89.45883
-21.38458,-89.46669
-21.381588,-89.47305
-21.383457,-89.478294
-21.63271,-89.472305
-21.641691,-89.46632
-21.6503,-89.45883
-21.659283,-89.44985
-21.669386,-89.440125
-21.679491,-89.42927
-21.690344,-89.41804
-21.701199,-89.40643
-21.712051,-89.39484
-21.72253,-89.38323
-21.732262,-89.37163
-21.741243,-89.36003
-21.750225,-89.3488
-21.75958,-89.337204
-21.768562,-89.3256
-21.77792,-89.31438
-21.788025,-89.30315
-21.798504,-89.291916
-21.809357,-89.28032
-21.820583,-89.26909
-21.831812,-89.25786
-21.842665,-89.24701
-21.853518,-89.235405
-21.863623,-89.22455
-21.873354,-89.21295
-21.882336,-89.20172
-21.891317,-89.19087
-21.900673,-89.17964
-21.909657,-89.16879
-21.918638,-89.15793
-21.928368,-89.14708
-21.938099,-89.13623
-21.948952,-89.125
-21.959057,-89.11377
-21.969536,-89.10255
-21.980015,-89.09132
-21.990868,-89.08009
-22.000973,-89.06849
-22.011078,-89.05726
-22.02081,-89.045654
-22.031288,-89.03443
-22.041393,-89.02283
-22.051123,-89.01198
-22.061228,-89.00075
-22.071707,-88.98952
-22.08256,-88.978294
-22.093039,-88.96744
-22.103518,-88.95659
-22.113623,-88.94573
-22.124102,-88.934875
-22.134207,-88.92403
-22.143936,-88.91318
-22.153294,-88.90195
-22.163025,-88.8911
-22.172754,-88.87987
-22.182486,-88.86826
-22.19259,-88.85704
-22.202694,-88.84543
-22.213549,-88.834206
-22.224401,-88.8226
-22.235254,-88.811005
-22.246109,-88.7994
-22.256588,-88.787796
-22.267067,-88.77582
-22.276796,-88.76385
-22.285404,-88.75224
-22.293262,-88.74101
-22.3,-88.73054
-22.306736,-88.72118
-22.313473,-88.71332
-22.321333,-88.70696
-22.331436,-88.702095
-22.57994,-88.70958
-22.576946,-88.71557
-22.570583,-88.72305
-22.561977,-88.73204
-22.552994,-88.74214
-22.543262,-88.75337
-22.533533,-88.76497
-22.524178,-88.7762
-22.514072,-88.78818
-22.504341,-88.799774
-22.494236,-88.81175
-22.483757,-88.82298
-22.472904,-88.83458
-22.461304,-88.84543
-22.449701,-88.85666
-22.438473,-88.867516
-22.42762,-88.87874
-22.416767,-88.88997
-22.406662,-88.9012
-22.39693,-88.91243
-22.387949,-88.92365
-22.378593,-88.93526
-22.36961,-88.94649
-22.360254,-88.958084
-22.350525,-88.96968
-22.340794,-88.98091
-22.32994,-88.99214
-22.319088,-89.00299
-22.30786,-89.01385
-22.297007,-89.024704
-22.285778,-89.03518
-22.274925,-89.045654
-22.26482,-89.05651
-22.254715,-89.066986
-22.244986,-89.07822
-22.235254,-89.08907
-22.225899,-89.100296
-22.216541,-89.11153
-22.206812,-89.12312
-22.196707,-89.134735
-22.186977,-89.146706
-22.176872,-89.15831
-22.166767,-89.16991
-22.156662,-89.18151
-22.146183,-89.193115
-22.136078,-89.20471
-22.125973,-89.21594
-22.116243,-89.22717
-22.105762,-89.23802
-22.09566,-89.24925
-22.085554,-89.26048
-22.075075,-89.27133
-22.064596,-89.28218
-22.053743,-89.29304
-22.042889,-89.303894
-22.03241,-89.315125
-22.022305,-89.32597
-22.011826,-89.337204
-22.00247,-89.34805
-21.993114,-89.35928
-21.98413,-89.370514
-21.975151,-89.38174
-21.96542,-89.39296
-21.955688,-89.40457
-21.94521,-89.41617
-21.934357,-89.427765
-21.922754,-89.438995
-21.911901,-89.4491
-21.902546,-89.45883
-21.89581,-89.46632
-21.892815,-89.47268
-21.894312,-89.47792
-22.143936,-89.47268
-22.15292,-89.46707
-22.161152,-89.459206
-22.169762,-89.44985
-22.179117,-89.440125
-22.18997,-89.428894
-22.200823,-89.41766
-22.211678,-89.40607
-22.222904,-89.39446
-22.233757,-89.382484
-22.243862,-89.37088
-22.253593,-89.35966
-22.262575,-89.34805
-22.271557,-89.33682
-22.280914,-89.32597
-22.29027,-89.31474
-22.299625,-89.30351
-22.30973,-89.29229
-22.32021,-89.28107
-22.331062,-89.26984
-22.341541,-89.258606
-22.352396,-89.247375
-22.3625,-89.23615
-22.372978,-89.22455
-22.38271,-89.21332
-22.39244,-89.202095
-22.401796,-89.19087
-22.411528,-89.180016
-22.421257,-89.16879
-22.430988,-89.15793
-22.44072,-89.146706
-22.450823,-89.13585
-22.461678,-89.125
-22.472157,-89.11377
-22.482635,-89.10255
-22.493114,-89.09169
-22.503593,-89.08046
-22.513699,-89.06886
-22.523428,-89.05726
-22.53316,-89.046036
-22.542889,-89.03443
-22.552994,-89.02321
-22.563473,-89.01198
-22.573578,-89.00112
-22.584057,-88.9899
-22.59491,-88.97867
-22.605389,-88.96782
-22.616243,-88.95696
-22.626347,-88.946106
-22.636078,-88.93526
-22.646183,-88.92403
-22.655539,-88.912796
-22.664896,-88.90157
-22.673878,-88.89034
-22.683233,-88.879486
-22.692965,-88.86789
-22.702694,-88.85666
-22.7128,-88.84506
-22.723278,-88.83383
-22.73413,-88.822235
-22.74536,-88.81062
-22.756212,-88.7994
-22.76744,-88.78743
-22.77792,-88.77582
-22.788025,-88.76385
-22.79738,-88.75224
-22.80524,-88.74101
-22.812351,-88.73091
-22.819088,-88.72156
-22.825823,-88.7137
-22.834057,-88.70734
-22.843788,-88.70247
-23.09042,-88.709206
-23.087051,-88.71557
-23.080688,-88.72268
-23.07208,-88.73166
-23.062725,-88.74177
-23.05262,-88.75299
-23.042515,-88.764595
-23.032784,-88.7762
-23.023428,-88.78818
-23.014072,-88.799774
-23.004341,-88.81138
-22.994236,-88.8226
-22.983757,-88.834206
-22.973278,-88.84506
-22.962425,-88.85629
-22.951946,-88.86714
-22.94072,-88.87837
-22.930614,-88.889595
-22.92051,-88.90082
-22.910778,-88.91205
-22.901049,-88.92365
-22.891691,-88.93526
-22.881962,-88.94685
-22.87223,-88.958084
-22.861752,-88.96968
-22.850899,-88.98129
-22.840046,-88.992516
-22.828817,-89.00337
-22.81759,-89.01422
-22.806736,-89.02507
-22.79551,-89.03555
-22.78503,-89.04678
-22.774925,-89.05726
-22.76557,-89.06774
-22.755838,-89.0786
-22.746483,-89.08945
-22.7375,-89.10068
-22.728518,-89.1119
-22.718788,-89.123505
-22.708683,-89.1351
-22.698952,-89.146706
-22.688847,-89.15831
-22.678368,-89.16991
-22.667515,-89.18151
-22.65741,-89.193115
-22.64693,-89.204346
-22.637201,-89.21557
-22.627096,-89.22679
-22.616617,-89.23765
-22.606886,-89.248505
-22.596783,-89.259735
-22.586678,-89.270584
-22.576199,-89.28143
-22.56572,-89.29229
-22.555614,-89.30315
-22.545135,-89.31438
-22.53503,-89.325226
-22.524925,-89.33646
-22.515194,-89.34805
-22.505838,-89.35928
-22.496109,-89.37088
-22.486378,-89.38211
-22.476273,-89.39409
-22.465794,-89.405685
-22.45494,-89.41729
-22.443712,-89.428894
-22.43211,-89.440125
-22.421257,-89.450226
-22.411901,-89.45958
-22.405539,-89.46744
-22.402546,-89.4738
-22.404417,-89.478294
-22.65741,-89.472305
-22.665644,-89.46669
-22.673878,-89.459206
-22.68211,-89.450226
-22.691467,-89.440125
-22.701572,-89.42927
-22.711678,-89.41766
-22.72253,-89.40607
-22.73301,-89.39484
-22.743488,-89.38286
-22.753593,-89.37126
-22.763323,-89.35966
-22.772305,-89.34843
-22.781662,-89.337204
-22.790644,-89.32597
-22.800749,-89.31474
-22.810478,-89.30351
-22.820957,-89.29229
-22.831436,-89.28107
-22.842665,-89.26984
-22.853518,-89.258606
-22.863997,-89.247375
-22.874102,-89.23615
-22.88458,-89.225296
-22.894312,-89.2137
-22.903667,-89.20247
-22.913025,-89.19124
-22.92238,-89.18039
-22.93211,-89.16916
-22.941841,-89.15831
-22.951946,-89.14708
-22.962425,-89.13548
-22.97253,-89.124626
-22.983383,-89.1134
-22.993862,-89.10217
-23.003967,-89.09094
-23.014446,-89.07971
-23.024551,-89.06849
-23.033907,-89.056885
-23.043262,-89.045654
-23.05262,-89.03443
-23.062351,-89.02321
-23.072456,-89.01198
-23.082935,-89.00112
-23.093788,-88.990265
-23.104641,-88.979416
-23.115868,-88.96857
-23.127096,-88.95771
-23.137949,-88.94685
-23.148428,-88.93562
-23.158533,-88.924774
-23.168638,-88.91354
-23.177994,-88.90232
-23.187351,-88.8911
-23.196333,-88.879486
-23.205315,-88.86826
-23.21467,-88.85666
-23.224401,-88.84506
-23.23413,-88.83346
-23.244236,-88.82185
-23.254715,-88.81026
-23.26557,-88.79865
-23.276796,-88.78705
-23.287275,-88.77507
-23.29738,-88.76347
-23.306736,-88.75188
-23.315346,-88.74065
-23.323578,-88.73054
-23.330688,-88.72118
-23.338173,-88.71332
-23.346407,-88.70734
-23.356512,-88.70247
-23.601646,-88.70958
-23.598278,-88.71594
-23.591915,-88.72305
-23.58331,-88.73166
-23.573578,-88.74214
-23.563473,-88.75337
-23.553368,-88.764595
-23.543638,-88.7762
-23.534283,-88.78818
-23.524925,-88.7994
-23.51482,-88.81138
-23.504715,-88.8226
-23.494236,-88.83383
-23.483757,-88.84506
-23.47253,-88.85629
-23.461678,-88.86714
-23.450825,-88.87837
-23.440346,-88.889595
-23.429867,-88.90082
-23.420135,-88.91243
-23.410778,-88.92365
-23.401423,-88.934875
-23.392067,-88.94649
-23.381962,-88.958084
-23.37223,-88.96968
-23.362125,-88.98129
-23.351646,-88.992516
-23.341167,-89.00337
-23.32994,-89.01422
-23.319088,-89.02507
-23.308609,-89.03555
-23.29813,-89.0464
-23.287651,-89.056885
-23.27792,-89.06774
-23.268562,-89.07822
-23.258833,-89.08907
-23.249477,-89.100296
-23.238997,-89.11153
-23.228893,-89.12312
-23.218788,-89.134735
-23.208683,-89.14633
-23.198204,-89.15793
-23.187725,-89.16991
-23.17762,-89.18151
-23.167515,-89.19274
-23.157784,-89.204346
-23.148428,-89.21557
-23.138699,-89.22679
-23.129341,-89.23802
-23.119986,-89.24925
-23.110254,-89.2601
-23.100525,-89.27133
-23.08967,-89.28218
-23.079191,-89.29379
-23.068338,-89.30464
-23.057486,-89.31549
-23.046257,-89.32672
-23.035778,-89.33757
-23.0253,-89.3488
-23.015194,-89.35966
-23.005465,-89.37088
-22.995733,-89.38211
-22.986004,-89.39334
-22.975899,-89.40494
-22.96542,-89.41654
-22.954567,-89.427765
-22.943712,-89.438995
-22.933609,-89.4491
-22.925,-89.458084
-22.918638,-89.46632
-22.915644,-89.47268
-22.917515,-89.478294
-23.166393,-89.47305
-23.176123,-89.46669
-23.18473,-89.459206
-23.193712,-89.450226
-23.20307,-89.440125
-23.213549,-89.428894
-23.224401,-89.41729
-23.235254,-89.405685
-23.246109,-89.39409
-23.256212,-89.38211
-23.266317,-89.37088
-23.275673,-89.35928
-23.284283,-89.34805
-23.293262,-89.33682
-23.30262,-89.3256
-23.311977,-89.31474
-23.322456,-89.30351
-23.332935,-89.29229
-23.343414,-89.28107
-23.354641,-89.27021
-23.365868,-89.258606
-23.37672,-89.24776
-23.386826,-89.23615
-23.396557,-89.22493
-23.406288,-89.21332
-23.415644,-89.202095
-23.424252,-89.19049
-23.433233,-89.17964
-23.442215,-89.16841
-23.451572,-89.15756
-23.462051,-89.14633
-23.472157,-89.1351
-23.48301,-89.12425
-23.493488,-89.1134
-23.504715,-89.10217
-23.515568,-89.09132
-23.526047,-89.08009
-23.536526,-89.06886
-23.54663,-89.05726
-23.556362,-89.046036
-23.566093,-89.034805
-23.575825,-89.023575
-23.585554,-89.01235
-23.59566,-89.001495
-23.605762,-88.990265
-23.616241,-88.979416
-23.626347,-88.96857
-23.6372,-88.95771
-23.647305,-88.94685
-23.65741,-88.93562
-23.667515,-88.9244
-23.677246,-88.91318
-23.686977,-88.90195
-23.696707,-88.89072
-23.706436,-88.879486
-23.716167,-88.86789
-23.726273,-88.85629
-23.736752,-88.84468
-23.74723,-88.83346
-23.758083,-88.82185
-23.768936,-88.81026
-23.780165,-88.79865
-23.790644,-88.78705
-23.800749,-88.77507
-23.810478,-88.76347
-23.819462,-88.75188
-23.827694,-88.74065
-23.834805,-88.73054
-23.841541,-88.72156
-23.848652,-88.7137
-23.856512,-88.70734
-23.866991,-88.70284
-24.113623,-88.709206
-24.11063,-88.71557
-24.104641,-88.72305
-24.096783,-88.73166
-24.087425,-88.74177
-24.078068,-88.75299
-24.067965,-88.764595
-24.058233,-88.7762
-24.048504,-88.78818
-24.038773,-88.7994
-24.028667,-88.81138
-24.01744,-88.8226
-24.006588,-88.83383
-23.994986,-88.84468
-23.983383,-88.85591
-23.971783,-88.86677
-23.960554,-88.87799
-23.9497,-88.88922
-23.939596,-88.90082
-23.929491,-88.91205
-23.92051,-88.92328
-23.911526,-88.934875
-23.902546,-88.94649
-23.893562,-88.958084
-23.883833,-88.96968
-23.874102,-88.98091
-23.863998,-88.992516
-23.853893,-89.00337
-23.84304,-89.01422
-23.832186,-89.02507
-23.821707,-89.03555
-23.811228,-89.0464
-23.800749,-89.056885
-23.79027,-89.06774
-23.78054,-89.07822
-23.77081,-89.08907
-23.760704,-89.100296
-23.750599,-89.11153
-23.740494,-89.12276
-23.730389,-89.13435
-23.720284,-89.14596
-23.71018,-89.15756
-23.699326,-89.16954
-23.68922,-89.18114
-23.679491,-89.19274
-23.669762,-89.204346
-23.66003,-89.21557
-23.649925,-89.22679
-23.640194,-89.23802
-23.630465,-89.24888
-23.62036,-89.259735
-23.60988,-89.27096
-23.599401,-89.281815
-23.588923,-89.29304
-23.578444,-89.303894
-23.567215,-89.31474
-23.55711,-89.32597
-23.547007,-89.33682
-23.537275,-89.34805
-23.527546,-89.35928
-23.518188,-89.370514
-23.508833,-89.38174
-23.499102,-89.39334
-23.489372,-89.40532
-23.47852,-89.416916
-23.46729,-89.42851
-23.456062,-89.43974
-23.445583,-89.44985
-23.436228,-89.459206
-23.429117,-89.46744
-23.426123,-89.4738
-23.42762,-89.47904
-23.677994,-89.47268
-23.686977,-89.46632
-23.69521,-89.459206
-23.703817,-89.450226
-23.713547,-89.44049
-23.723652,-89.42927
-23.73488,-89.41766
-23.746109,-89.40607
-23.756962,-89.39446
-23.76744,-89.382484
-23.77792,-89.37088
-23.787651,-89.35928
-23.79663,-89.34805
-23.805614,-89.33646
-23.814596,-89.325226
-23.824326,-89.313995
-23.834057,-89.302765
-23.844162,-89.29154
-23.854641,-89.280685
-23.865494,-89.26946
-23.876347,-89.25823
-23.8872,-89.247375
-23.89768,-89.23615
-23.907784,-89.22493
-23.917889,-89.2137
-23.92762,-89.20247
-23.936602,-89.19162
-23.945957,-89.18039
-23.95494,-89.16954
-23.964672,-89.15831
-23.974401,-89.14708
-23.984507,-89.13585
-23.99461,-89.124626
-24.005465,-89.1134
-24.015944,-89.10217
-24.026423,-89.09094
-24.036901,-89.079346
-24.047007,-89.068115
-24.057486,-89.05651
-24.067589,-89.04491
-24.077694,-89.03368
-24.0878,-89.02245
-24.098278,-89.0116
-24.108757,-89.000374
-24.119236,-88.98952
-24.129715,-88.97867
-24.140568,-88.96782
-24.151047,-88.95696
-24.160778,-88.946106
-24.17051,-88.93526
-24.18024,-88.9244
-24.18997,-88.91318
-24.198952,-88.90232
-24.207935,-88.8911
-24.21729,-88.87987
-24.226646,-88.86826
-24.236752,-88.85704
-24.246857,-88.84543
-24.256962,-88.83383
-24.267815,-88.822235
-24.278667,-88.81062
-24.29027,-88.79903
-24.301123,-88.78705
-24.311602,-88.77545
-24.321707,-88.76347
-24.330688,-88.75188
-24.338547,-88.74065
-24.346033,-88.73016
-24.35277,-88.72118
-24.359507,-88.71332
-24.36774,-88.70696
-24.377846,-88.70247
-24.624477,-88.70883
-24.621109,-88.71482
-24.614746,-88.722305
-24.605762,-88.73091
-24.596407,-88.74101
-24.586678,-88.75224
-24.576946,-88.76385
-24.567589,-88.77545
-24.558233,-88.78743
-24.54813,-88.7994
-24.538399,-88.811005
-24.528667,-88.8226
-24.518188,-88.834206
-24.507336,-88.84543
-24.496109,-88.85666
-24.485254,-88.867516
-24.474401,-88.87874
-24.464296,-88.88997
-24.454193,-88.9012
-24.444462,-88.91243
-24.435104,-88.92365
-24.425749,-88.934875
-24.416393,-88.94649
-24.407036,-88.95771
-24.39693,-88.96893
-24.386078,-88.98054
-24.374851,-88.99177
-24.363623,-89.002625
-24.35202,-89.01347
-24.34042,-89.02432
-24.329193,-89.03518
-24.318714,-89.046036
-24.308233,-89.056885
-24.29813,-89.06737
-24.288773,-89.07822
-24.27979,-89.08907
-24.27081,-89.100296
-24.261826,-89.11153
-24.252096,-89.12312
-24.24274,-89.134735
-24.233383,-89.14633
-24.223278,-89.15793
-24.213547,-89.16954
-24.203068,-89.18151
-24.192965,-89.19274
-24.18286,-89.204346
-24.17313,-89.21557
-24.163025,-89.22679
-24.152546,-89.23765
-24.14244,-89.248505
-24.132336,-89.259735
-24.121857,-89.270584
-24.111004,-89.281815
-24.100525,-89.29266
-24.090046,-89.30351
-24.079567,-89.31474
-24.068714,-89.3256
-24.058609,-89.33682
-24.049252,-89.34805
-24.03952,-89.35928
-24.030165,-89.370514
-24.020435,-89.38211
-24.010704,-89.39371
-24.000225,-89.40532
-23.989372,-89.416916
-23.97777,-89.42851
-23.966167,-89.43974
-23.955315,-89.450226
-23.945957,-89.45958
-23.93922,-89.46744
-23.936228,-89.4738
-23.938099,-89.47904
-24.191841,-89.47193
-24.200449,-89.46557
-24.20831,-89.458084
-24.216541,-89.44948
-24.225525,-89.43938
-24.23563,-89.42851
-24.246109,-89.416916
-24.256588,-89.405685
-24.26744,-89.39409
-24.278294,-89.382484
-24.288025,-89.37126
-24.29738,-89.35966
-24.306736,-89.34843
-24.31572,-89.337204
-24.325075,-89.32597
-24.334805,-89.31474
-24.344536,-89.30351
-24.355015,-89.280685
-24.365494,-89.280685
-24.37672,-89.26946
-24.387575,-89.25823
-24.398428,-89.24701
-24.408907,-89.23578
-24.419762,-89.22418
-24.429491,-89.21257
-24.438847,-89.20135
-24.448204,-89.190125
-24.457561,-89.178894
-24.46729,-89.16804
-24.476646,-89.15718
-24.486752,-89.14633
-24.496483,-89.1351
-24.507336,-89.12425
-24.51744,-89.1134
-24.527546,-89.10217
-24.538025,-89.09132
-24.547754,-89.08009
-24.55786,-89.06886
-24.567589,-89.05763
-24.577694,-89.0464
-24.587425,-89.03518
-24.59753,-89.02396
-24.60801,-89.012726
-24.618862,-89.001495
-24.629715,-88.990265
-24.640568,-88.97904
-24.651423,-88.96782
-24.662275,-88.95696
-24.67313,-88.94573
-24.683233,-88.934875
-24.692965,-88.92328
-24.70232,-88.91205
-24.711304,-88.9012
-24.72066,-88.889595
-24.729267,-88.87874
-24.738249,-88.86714
